tgt_acc,src_acc,Gen_type,NSD,arch,ft,size
73.33838609649047,91.95628825103338,ROB,-0.2024646982674803,eo,plain,base
74.85444194615806,90.93436282305721,ROB,-0.1768299724955234,ed,plain,base
20.257850038841845,31.53666461545774,ROB,-0.3576413268221006,eo,lora,base
81.38278182474606,85.61224433817232,ROB,-0.0494025421961803,do,plain,large
64.50675909131576,85.46675845756376,ROB,-0.2452415388686483,eo,adapter,large
81.63448262156211,93.61821056696789,ROB,-0.12800637688789682,ed,adapter,large
48.50265805707053,66.69254253782303,ROB,-0.2727424055011331,eo,lora,large
63.97390035213654,75.07324302581135,ROB,-0.1478468523047377,do,adapter,base
49.22242827161469,78.20741729961101,ROB,-0.3706168804546431,eo,lora,base
83.91425628213467,93.85120375940836,ROB,-0.10587980845453498,ed,plain,large
62.29575362245302,87.64819374187704,ROB,-0.28925228275766496,eo,plain,base
68.64418704894996,87.47782446342907,ROB,-0.21529613396310163,ed,lora,base
72.96420185877558,90.61014667454701,ROB,-0.19474579242380027,eo,plain,large
82.63447021324461,93.56491002282576,ROB,-0.1168219988339068,eo,adapter,large
79.79710502435148,83.35631440930852,ROB,-0.04269873746432797,do,lora,large
61.94725476088128,72.3896885769932,ROB,-0.14425305622092036,do,lora,base
64.89062650604527,85.64345012136937,ROB,-0.24231652958766023,eo,adapter,large
81.66273995523343,86.01140432440064,ROB,-0.05055916018724431,do,plain,large
63.89723291265017,74.98816950434649,ROB,-0.14790248468531378,do,adapter,base
84.43809621661215,94.6242475615862,ROB,-0.1076484263544013,eo,plain,large
73.9867282035132,90.30580294286501,ROB,-0.18070903759835485,ed,adapter,base
73.6281527351495,89.25076409365548,ROB,-0.17504176594065188,eo,lora,large
84.03539188674043,93.82653220057581,ROB,-0.10435364160006008,ed,plain,large
51.60633974263752,79.09854163491791,ROB,-0.3475690110592886,eo,lora,base
69.77469185375625,87.30220224434717,ROB,-0.20076825028461212,ed,lora,base
72.35207208062266,90.86591561213554,ROB,-0.20374904502739938,eo,plain,large
62.880074224279056,85.7776952953893,ROB,-0.2669414349762907,eo,adapter,base
82.37771027950332,93.3561084556863,ROB,-0.1175969988229976,eo,adapter,large
79.28837457340411,83.66355108237596,ROB,-0.052294893682722186,do,lora,large
78.89990433616035,83.314058172203,ROB,-0.052982100894893164,do,plain,base
45.08072989082807,77.52072033581055,ROB,-0.4184686404416303,eo,adapter,base
78.92751545172855,83.64520337588505,ROB,-0.05640117704007645,do,adapter,large
79.37161053070596,92.69732962174479,ROB,-0.14375515611307205,ed,lora,large
74.25784613093961,90.76946892684867,ROB,-0.1819072314856862,ed,plain,base
16.653230079775835,20.81981565697822,ROB,-0.20012595912710993,eo,lora,base
35.26796769020186,87.77515214797675,ROB,-0.5982010076069713,eo,plain,base
32.898688919733395,87.86478777757003,ROB,-0.6255759587900386,ed,lora,base
37.82242029977584,90.40204541577886,ROB,-0.5816198613004582,ed,adapter,base
25.800270048663947,72.40959757259958,ROB,-0.6436899124760915,do,lora,base
11.045045532284677,21.68103296371341,ROB,-0.4905664526791559,eo,lora,base
18.817125138730063,71.02618018104151,ROB,-0.7350677582439837,eo,lora,large
46.472070589569924,93.73273142462062,ROB,-0.5042065894885126,ed,adapter,large
38.863439354925504,90.62855198636593,ROB,-0.5711788558558005,eo,plain,large
38.7393840370369,90.76946892684867,ROB,-0.5732112956587081,ed,plain,base
36.33591570999131,89.25076409365548,ROB,-0.5928783794852205,eo,lora,large
22.32054539489435,77.52072033581055,ROB,-0.7120699433879819,eo,adapter,base
25.52129815242249,85.8246279167004,ROB,-0.7026343280253666,eo,adapter,base
38.43551221380165,91.95628825103338,ROB,-0.5820241013983106,eo,plain,base
37.843648450434536,83.61725441909708,ROB,-0.5474181888254926,do,plain,base
47.271142412587345,93.82653220057581,ROB,-0.4961857663935144,ed,plain,large
42.964619928489086,92.76894827560295,ROB,-0.5368642123564072,ed,lora,large
45.881383323313145,93.29755702371244,ROB,-0.5082252441867051,eo,adapter,large
34.4637606108264,83.40135071825038,ROB,-0.5867721528005801,do,adapter,large
48.7802196570003,93.85120375940836,ROB,-0.480238742786395,ed,plain,large
25.255350213615714,85.63786820566877,ROB,-0.7050913253356306,eo,adapter,large
52.11325114935578,94.6242475615862,ROB,-0.44926113028864123,eo,plain,large
42.87003105661481,92.78474884961747,ROB,-0.5379625252195576,ed,lora,large
34.21744457476136,87.50124661771292,ROB,-0.6089490619001684,eo,plain,base
37.24839546338316,90.32606958455618,ROB,-0.5876229793380511,ed,adapter,base
19.566424720503054,78.75401392527027,ROB,-0.7515501274757926,eo,lora,base
24.545031374798366,71.01098176882412,ROB,-0.6543487955890458,do,lora,base
15.10206777869211,63.72686974055479,ROB,-0.7630188358509411,eo,lora,large
46.45594193881055,93.61981067298618,ROB,-0.5037808600032202,ed,adapter,large
42.067523796652026,86.0867300543667,ROB,-0.5113355592658131,do,plain,large
37.85186960263669,90.93436282305721,ROB,-0.5837451494954665,ed,plain,base
33.22606575797161,82.86468745680955,ROB,-0.5990322684160296,do,lora,large
27.218097812974655,85.91436755732583,ROB,-0.6831950395862072,eo,adapter,base
30.61535917429797,75.6014767047343,ROB,-0.5950428416382932,do,adapter,base
46.886666614647766,93.56491002282576,ROB,-0.4988862106188157,eo,adapter,large
38.18060921364667,83.314058172203,ROB,-0.5417266899335208,do,plain,base
34.767936542250894,83.64520337588505,ROB,-0.5843403430318574,do,adapter,large
50.343466643934185,94.56062947902404,ROB,-0.46760647722737875,eo,plain,large
24.62133645188396,85.46675845756376,ROB,-0.7119191496643805,eo,adapter,large
33.78732644370223,87.47782446342907,ROB,-0.6137612400520164,ed,lora,base
25.875321921992835,79.09854163491791,ROB,-0.6728723262507001,eo,lora,base
38.36917381678092,90.30580294286501,ROB,-0.5751195098607731,ed,adapter,base
8.677776711033443,31.53666461545774,ROB,-0.7248353046574235,eo,lora,base
41.242320781647116,86.01140432440064,ROB,-0.5205017159573682,do,plain,large
39.88020518273082,90.86591561213554,ROB,-0.5611093013912838,eo,plain,large
39.22905105545766,91.07124583116953,ROB,-0.5692487711414249,ed,plain,base
34.30427637386406,88.3214117222567,ROB,-0.6115972819621552,eo,lora,large
22.663046721985335,77.60637814157137,ROB,-0.7079744311654014,eo,adapter,base
32.654074057511544,83.35631440930852,ROB,-0.6082591428266769,do,lora,large
39.32507776302674,92.04818897552668,ROB,-0.5727772789372065,eo,plain,base
31.37286285895197,74.98816950434649,ROB,-0.5816291680898609,do,adapter,base
33.9938482019534,87.30220224434717,ROB,-0.61061866335503,ed,lora,base
34.75211777219717,87.64819374187704,ROB,-0.6035044615461014,eo,plain,base
21.057943353287815,78.20741729961101,ROB,-0.7307423761020613,eo,lora,base
9.360125496617371,20.81981565697822,ROB,-0.5504222683412608,eo,lora,base
27.378213997298655,72.3896885769932,ROB,-0.6217940077449101,do,lora,base
39.605673218634756,90.61014667454701,ROB,-0.5629002416154321,eo,plain,large
46.482525430618196,93.61821056696789,ROB,-0.5034884222939952,ed,adapter,large
42.75970626876115,85.61224433817232,ROB,-0.5005421642743259,do,plain,large
16.964765319551475,66.69254253782303,ROB,-0.74562725195354,eo,lora,large
33.78095581431899,88.64243081975565,ROB,-0.6189076100247212,eo,lora,large
26.25394170726144,85.7776952953893,ROB,-0.6939304370809711,eo,adapter,base
23.57031733303917,78.1528037955925,ROB,-0.6984072715460473,eo,adapter,base
34.59742200845808,83.66355108237596,ROB,-0.5864695968451886,do,lora,large
39.27700514534973,92.00719444864934,ROB,-0.5731094140983634,eo,plain,base
31.084125868506366,75.07324302581135,ROB,-0.585949339396206,do,adapter,base
46.96382383608467,93.3561084556863,ROB,-0.4969389297286618,eo,adapter,large
36.9873729526432,83.82134695143505,ROB,-0.5587356407661501,do,plain,base
34.796418563858225,83.3043714260768,ROB,-0.5822978078078879,do,adapter,large
47.77299421507004,93.90556845561905,ROB,-0.49126558732618547,ed,plain,large
51.628894125340416,94.53874645949575,ROB,-0.4538864110340162,eo,plain,large
25.266341290522323,85.64345012136937,ROB,-0.7049822110772488,eo,adapter,large
42.50378470759554,92.69732962174479,ROB,-0.5414777871052601,ed,lora,large
62.48034013599175,92.00719444864934,COMP,-0.32091897258248636,eo,plain,base
48.09069607617546,83.64520337588505,COMP,-0.4250633134327457,do,adapter,large
72.50155217102586,93.82653220057581,COMP,-0.22728091435760298,ed,plain,large
12.183849292610665,21.68103296371341,COMP,-0.4380411065744775,eo,lora,base
69.29447519714547,85.61224433817232,COMP,-0.19060088036672537,do,plain,large
41.73893098825579,77.52072033581055,COMP,-0.4615771008390054,eo,adapter,base
75.35637358534997,94.53874645949575,COMP,-0.20290487860831002,eo,plain,large
61.68993768758475,90.30580294286501,COMP,-0.31687736914741843,ed,adapter,base
49.932967634598384,85.46675845756376,COMP,-0.4157615365816024,eo,adapter,large
65.21240500278688,90.76946892684867,COMP,-0.2815601349905252,ed,plain,base
41.048470470877575,72.40959757259958,COMP,-0.4331073248995562,do,lora,base
40.052386131723395,74.98816950434649,COMP,-0.46588393347297447,do,adapter,base
68.47294327504858,92.78474884961747,COMP,-0.2620237256229759,ed,lora,large
48.92846161084357,79.09854163491791,COMP,-0.38142397319188764,eo,lora,base
60.07645693187445,83.82134695143505,COMP,-0.28327974773917747,do,plain,base
51.235949387248176,85.8246279167004,COMP,-0.40301577028709373,eo,adapter,base
62.372205724580816,90.86591561213554,COMP,-0.3135797366438386,eo,plain,large
56.739089698929135,88.3214117222567,COMP,-0.3575839811374859,eo,lora,large
74.64970275682353,94.56062947902404,COMP,-0.21056254417825407,eo,plain,large
65.17052975511764,93.29755702371244,COMP,-0.3014765677245553,eo,adapter,large
49.384343615724,85.64345012136937,COMP,-0.4233727909637092,eo,adapter,large
40.526306746668226,71.01098176882412,COMP,-0.4292952197365556,do,lora,base
62.69353457000519,90.93436282305721,COMP,-0.3105627771099454,ed,plain,base
36.48028549560269,66.69254253782303,COMP,-0.45300802597361167,eo,lora,large
40.5182255488581,75.07324302581135,COMP,-0.46028406505727615,do,adapter,base
69.25524103920392,93.61821056696789,COMP,-0.2602375048638257,ed,adapter,large
67.97527366453068,92.76894827560295,COMP,-0.26726264630503194,ed,lora,large
46.40260006170947,78.20741729961101,COMP,-0.4066726448216278,eo,lora,base
50.97772511508174,87.64819374187704,COMP,-0.41838247956129504,eo,plain,base
58.552839219818736,83.314058172203,COMP,-0.2972033711430183,do,plain,base
52.35240260040957,85.91436755732583,COMP,-0.3906443812732748,eo,adapter,base
62.29469405820746,90.61014667454701,COMP,-0.31249759166644797,eo,plain,large
45.60906753409561,82.86468745680955,COMP,-0.4495958539894595,do,lora,large
57.935081711803896,88.64243081975565,COMP,-0.34641817495271165,eo,lora,large
61.7449755632225,92.04818897552668,COMP,-0.32921031635246023,eo,plain,base
73.27403088369029,93.85120375940836,COMP,-0.21925315873910955,ed,plain,large
47.31255015588417,83.3043714260768,COMP,-0.43205201184587655,do,adapter,large
57.82466008096556,87.86478777757003,COMP,-0.34189040292968265,ed,lora,base
69.06210481232732,86.01140432440064,COMP,-0.1970587463977142,do,plain,large
60.42350986589377,90.40204541577886,COMP,-0.33161346529281743,ed,adapter,base
39.80956611420545,77.60637814157137,COMP,-0.48703228951641175,eo,adapter,base
65.05790003354635,93.56491002282576,COMP,-0.3046762935199205,eo,adapter,large
73.8102724051834,94.6242475615862,COMP,-0.21996449845327465,eo,plain,large
64.01647232215865,91.07124583116953,COMP,-0.2970726189379883,ed,plain,base
69.90568581515952,93.73273142462062,COMP,-0.2542019766982113,ed,adapter,large
41.113277355495256,71.02618018104151,COMP,-0.4211531966001838,eo,lora,large
68.64941089984438,92.69732962174479,COMP,-0.259424072085236,ed,lora,large
51.10218510978024,87.77515214797675,COMP,-0.41780579287827346,eo,plain,base
44.54430558133425,83.35631440930852,COMP,-0.46561570173788874,do,lora,large
62.00093645610475,90.62855198636593,COMP,-0.3158785493402553,eo,plain,large
58.74697332895867,89.25076409365548,COMP,-0.3417762421920287,eo,lora,large
14.525608257553948,31.53666461545774,COMP,-0.5394056906565129,eo,lora,base
58.260976928726336,87.30220224434717,COMP,-0.33265169227161456,ed,lora,base
67.77461935925558,86.0867300543667,COMP,-0.21271699695814203,do,plain,large
60.1135356305345,91.95628825103338,COMP,-0.346281404199033,eo,plain,base
45.608984390420986,83.40135071825038,COMP,-0.4531385403517145,do,adapter,large
75.0487637119216,93.90556845561905,COMP,-0.20080603369766528,ed,plain,large
11.802635721617644,20.81981565697822,COMP,-0.4331056568379495,eo,lora,base
57.41051946112216,87.47782446342907,COMP,-0.34371345180031115,ed,lora,base
61.09777375015767,90.32606958455618,COMP,-0.32358649024396297,ed,adapter,base
41.88151219986827,78.1528037955925,COMP,-0.46410736191360785,eo,adapter,base
66.29462006431825,93.3561084556863,COMP,-0.28987378371939554,eo,adapter,large
41.454427063018365,72.3896885769932,COMP,-0.42734348112400417,do,lora,base
51.243869240475824,85.63786820566877,COMP,-0.40162138182365736,eo,adapter,large
70.40756206756207,93.61981067298618,COMP,-0.2479416315688188,ed,adapter,large
33.3891580122299,63.72686974055479,COMP,-0.4760584012965953,eo,lora,large
42.00758236732307,75.6014767047343,COMP,-0.44435500206714246,do,adapter,base
46.43541552343336,78.75401392527027,COMP,-0.4103739833820286,eo,lora,base
58.24122737424579,83.61725441909708,COMP,-0.3034783576803945,do,plain,base
48.66173021572583,87.50124661771292,COMP,-0.4438738635539026,eo,plain,base
46.64825646811911,83.66355108237596,COMP,-0.4424303550994534,do,lora,large
50.891611370655504,85.7776952953893,COMP,-0.4067034420148262,eo,adapter,base
93.90556845561905,93.90556845561905,A,0.0,ed,plain,large
83.82134695143505,83.82134695143505,A,0.0,do,plain,base
83.35631440930852,83.35631440930852,A,0.0,do,lora,large
75.07324302581135,75.07324302581135,A,0.0,do,adapter,base
93.29755702371244,93.29755702371244,A,0.0,eo,adapter,large
78.20741729961101,78.20741729961101,A,0.0,eo,lora,base
94.53874645949575,94.53874645949575,A,0.0,eo,plain,large
87.64819374187704,87.64819374187704,A,0.0,eo,plain,base
87.47782446342907,87.47782446342907,A,0.0,ed,lora,base
90.61014667454701,90.61014667454701,A,0.0,eo,plain,large
93.61821056696789,93.61821056696789,A,0.0,ed,adapter,large
85.46675845756376,85.46675845756376,A,0.0,eo,adapter,large
88.64243081975565,88.64243081975565,A,0.0,eo,lora,large
66.69254253782303,66.69254253782303,A,0.0,eo,lora,large
85.61224433817232,85.61224433817232,A,0.0,do,plain,large
83.3043714260768,83.3043714260768,A,0.0,do,adapter,large
78.1528037955925,78.1528037955925,A,0.0,eo,adapter,base
92.00719444864934,92.00719444864934,A,0.0,eo,plain,base
83.64520337588505,83.64520337588505,A,0.0,do,adapter,large
21.68103296371341,21.68103296371341,A,0.0,eo,lora,base
86.01140432440064,86.01140432440064,A,0.0,do,plain,large
91.07124583116953,91.07124583116953,A,0.0,ed,plain,base
77.60637814157137,77.60637814157137,A,0.0,eo,adapter,base
92.69732962174479,92.69732962174479,A,0.0,ed,lora,large
92.04818897552668,92.04818897552668,A,0.0,eo,plain,base
83.314058172203,83.314058172203,A,0.0,do,plain,base
74.98816950434649,74.98816950434649,A,0.0,do,adapter,base
83.66355108237596,83.66355108237596,A,0.0,do,lora,large
85.7776952953893,85.7776952953893,A,0.0,eo,adapter,base
79.09854163491791,79.09854163491791,A,0.0,eo,lora,base
90.30580294286501,90.30580294286501,A,0.0,ed,adapter,base
72.3896885769932,72.3896885769932,A,0.0,do,lora,base
94.56062947902404,94.56062947902404,A,0.0,eo,plain,large
87.30220224434717,87.30220224434717,A,0.0,ed,lora,base
90.86591561213554,90.86591561213554,A,0.0,eo,plain,large
85.64345012136937,85.64345012136937,A,0.0,eo,adapter,large
88.3214117222567,88.3214117222567,A,0.0,eo,lora,large
90.93436282305721,90.93436282305721,A,0.0,ed,plain,base
83.40135071825038,83.40135071825038,A,0.0,do,adapter,large
20.81981565697822,20.81981565697822,A,0.0,eo,lora,base
86.0867300543667,86.0867300543667,A,0.0,do,plain,large
92.76894827560295,92.76894827560295,A,0.0,ed,lora,large
93.85120375940836,93.85120375940836,A,0.0,ed,plain,large
85.8246279167004,85.8246279167004,A,0.0,eo,adapter,base
75.6014767047343,75.6014767047343,A,0.0,do,adapter,base
93.3561084556863,93.3561084556863,A,0.0,eo,adapter,large
78.75401392527027,78.75401392527027,A,0.0,eo,lora,base
87.86478777757003,87.86478777757003,A,0.0,ed,lora,base
72.40959757259958,72.40959757259958,A,0.0,do,lora,base
94.6242475615862,94.6242475615862,A,0.0,eo,plain,large
90.32606958455618,90.32606958455618,A,0.0,ed,adapter,base
87.50124661771292,87.50124661771292,A,0.0,eo,plain,base
63.72686974055479,63.72686974055479,A,0.0,eo,lora,large
93.61981067298618,93.61981067298618,A,0.0,ed,adapter,large
83.61725441909708,83.61725441909708,A,0.0,do,plain,base
93.82653220057581,93.82653220057581,A,0.0,ed,plain,large
85.91436755732583,85.91436755732583,A,0.0,eo,adapter,base
82.86468745680955,82.86468745680955,A,0.0,do,lora,large
93.56491002282576,93.56491002282576,A,0.0,eo,adapter,large
90.40204541577886,90.40204541577886,A,0.0,ed,adapter,base
87.77515214797675,87.77515214797675,A,0.0,eo,plain,base
71.01098176882412,71.01098176882412,A,0.0,do,lora,base
90.62855198636593,90.62855198636593,A,0.0,eo,plain,large
89.25076409365548,89.25076409365548,A,0.0,eo,lora,large
71.02618018104151,71.02618018104151,A,0.0,eo,lora,large
85.63786820566877,85.63786820566877,A,0.0,eo,adapter,large
93.73273142462062,93.73273142462062,A,0.0,ed,adapter,large
90.76946892684867,90.76946892684867,A,0.0,ed,plain,base
31.53666461545774,31.53666461545774,A,0.0,eo,lora,base
92.78474884961747,92.78474884961747,A,0.0,ed,lora,large
77.52072033581055,77.52072033581055,A,0.0,eo,adapter,base
91.95628825103338,91.95628825103338,A,0.0,eo,plain,base
